dataset,method,loss,stability,alpha,beta,loss_abs,stability_abs,loss_se,stability_se,loss_abs_se,stability_abs_se
Boston,"(0.0, 0.0)",1.0,1.0,0.0,0.0,20.783008887054834,10.987714940366736,0.11541577102058569,0.14604896624470415,2.3986869948271177,1.6047444084320526
Boston,"(0.0, 0.2)",1.0060628812258585,0.8628848983529411,0.0,0.2,20.90901380145301,9.481133289449444,0.11866813427330448,0.13179190700435622,2.4662808892123036,1.4480919056111883
Boston,"(0.0, 0.4)",0.9912213811406679,0.7894828289600988,0.0,0.4,20.60056277328527,8.674612274927874,0.11786187206270703,0.12329382293063527,2.44952433452416,1.354717380269872
Boston,"(0.0, 0.6)",0.9814359306382653,0.7491199471849813,0.0,0.6,20.39719166853,8.23111643581116,0.11201107145112128,0.12270123944141603,2.3279270934171876,1.3482062418119634
Boston,"(0.0, 0.8)",0.9764525448027855,0.7105548240686917,0.0,0.8,20.2936219164236,7.807373856369222,0.1106093427709171,0.12195776894851494,2.2987949537992645,1.3400371999693919
Boston,"(0.0, 1.0)",0.97167541122564,0.6514170119796041,0.0,1.0,20.194338706835136,7.157584434937354,0.10616108366996527,0.11652203649165757,2.20634674537226,1.2803109212413437
Boston,"(0.0, 1.2)",0.9638563636156561,0.5954800895913418,0.0,1.2,20.031835370868535,6.542965477093709,0.10598946270624986,0.10133867403670964,2.202779945358158,1.1134804627501094
Boston,"(0.0, 1.4)",0.978450513376176,0.5509835437634342,0.0,1.4,20.33514571504043,6.054050115705695,0.10466659815324125,0.10148044803864026,2.17528683959661,1.1150382350692778
Boston,"(0.0, 1.6)",0.9862405717134501,0.5161306491941605,0.0,1.6,20.497046566694674,5.671096445331861,0.10300204243267243,0.09619526817019391,2.1406923632630304,1.0569661852662244
Boston,"(0.0, 1.8)",0.9797578600290817,0.5068386781251502,0.0,1.8,20.36231631214623,5.56899891599144,0.10361540885191836,0.09716204328574836,2.153439963005239,1.067588834647377
Boston,"(0.0, 2.0)",0.9905651445570575,0.48173391827537826,0.0,2.0,20.586924202536082,5.293154971115782,0.10415811848674753,0.09531948428986253,2.164719102168984,1.0473433216397747
Boston,"(0.2, 0.0)",0.98940551127604,0.7198693174016072,0.2,0.0,20.562823533750972,7.909718853925243,0.10780622743711031,0.11449900180508803,2.240537782905318,1.2580823927908436
Boston,"(0.2, 0.2)",0.9992789112360466,0.6653378189560147,0.2,0.2,20.768022492865235,7.310542293734022,0.10493812778660357,0.11532515199765499,2.1809300423798774,1.2671598956046983
Boston,"(0.2, 0.4)",0.9709768715855528,0.5750527789222082,0.2,0.4,20.179820951287244,6.3185160104629565,0.10105764001922223,0.10354470088369858,2.1002818306242834,1.1377196568956196
Boston,"(0.2, 0.6)",0.966449547244311,0.5038441544159918,0.2,0.6,20.085729529268637,5.536095943093038,0.10522895361094069,0.0894246446139201,2.186974278071661,0.9825725036613556
Boston,"(0.2, 0.8)",0.9660677364029359,0.48849483436851715,0.2,0.8,20.077794351159163,5.36744198988293,0.10537112799538174,0.09222504906303865,2.189929089567011,1.0133425494660049
Boston,"(0.2, 1.0)",0.9724418005165442,0.4689357262516316,0.2,1.0,20.21026658227894,5.152532085406778,0.1063107376138543,0.09144286397590219,2.209457004618088,1.0047481226979436
Boston,"(0.2, 1.2)",0.9722222222037059,0.43636628456579596,0.2,1.2,20.20570308425182,4.794668344395919,0.10170328990334061,0.08791870759927622,2.113700377903842,0.9660256970263019
Boston,"(0.2, 1.4)",0.9784350301363551,0.41723889948351894,0.2,1.4,20.334823926729634,4.584502089557236,0.10040449210849203,0.0859512665251231,2.086707451791017,0.9444080153415383
Boston,"(0.2, 1.6)",0.9781930745509668,0.40562417881704943,0.2,1.6,20.329795361648234,4.456882849762082,0.10016134693376036,0.0864070143100257,2.081654163463724,0.9494156420867518
Boston,"(0.2, 1.8)",0.9767624021185228,0.3953125261114255,0.2,1.8,20.300061683770288,4.343581349268625,0.10079092508014699,0.0856379129641686,2.0947386916751727,0.9409649757382215
Boston,"(0.2, 2.0)",0.9875534770544413,0.37682255676246174,0.2,2.0,20.524332690064355,4.140418836806093,0.09920878980219289,0.08659785807340482,2.06185716013293,0.9515125789569086
Boston,"(0.4, 0.0)",0.9856211634013551,0.5112550324117084,0.4,0.0,20.484173398239687,5.617524557967809,0.10215914884588354,0.09174586260229796,2.1231744983579555,1.0080773852321032
Boston,"(0.4, 0.2)",0.9909640579311801,0.45971756793160734,0.4,0.2,20.595214822735638,5.051245589511182,0.10183061382505856,0.09034101432912217,2.1163465521004414,0.992641312871981
Boston,"(0.4, 0.4)",0.9879884300882555,0.4360570232640539,0.4,0.4,20.533372322831568,4.79127026937029,0.10150195847054995,0.09008472534551426,2.10951610494691,0.9898252825777412
Boston,"(0.4, 0.6)",0.9877225563057409,0.39886038460789053,0.4,0.6,20.52784666564673,4.382564207076541,0.10040630246979773,0.07898789863842848,2.086745076546122,0.867896513977634
Boston,"(0.4, 0.8)",0.9854023951695509,0.38185762708387183,0.4,0.8,20.479626736133895,4.195742754202448,0.10094885150426507,0.08107423139341588,2.0980208779511194,0.8908205435601855
Boston,"(0.4, 1.0)",0.9756207446063639,0.3528208566391332,0.4,1.0,20.276334605549117,3.876694997766794,0.09856894655448416,0.07832524528867339,2.0485592922294775,0.860615467866246
Boston,"(0.4, 1.2)",0.9791507850865123,0.3380006116654015,0.4,1.2,20.349699468219704,3.7138543706490275,0.09828963206704007,0.07527830293942551,2.042754296754644,0.8271365338929789
